address,nearest_pri_sch,nearest_pri_sch_dist
43 CHAI CHEE STREET,FENGSHAN PRIMARY SCHOOL,0.7049604458541598
708 BEDOK NORTH ROAD,DAMAI PRIMARY SCHOOL,0.22101662557519358
667 JALAN DAMAI,TELOK KURAU PRIMARY SCHOOL,0.3780574303948078
408 BEDOK NORTH AVENUE 2,FENGSHAN PRIMARY SCHOOL,0.180659607642574
764 BEDOK RESERVOIR VIEW,RED SWASTIKA SCHOOL,0.23420657125742203
112 BEDOK RESERVOIR ROAD,TELOK KURAU PRIMARY SCHOOL,0.16529291702288207
51 CHAI CHEE STREET,DAMAI PRIMARY SCHOOL,0.7177256952189183
670 JALAN DAMAI,TELOK KURAU PRIMARY SCHOOL,0.34141543638385596
553 BEDOK NORTH AVENUE 1,FENGSHAN PRIMARY SCHOOL,0.4843131711127542
714 BEDOK RESERVOIR ROAD,DAMAI PRIMARY SCHOOL,0.2973490869340624
506 BEDOK NORTH AVENUE 3,RED SWASTIKA SCHOOL,0.22181559375427115
21 BEDOK SOUTH ROAD,BEDOK GREEN PRIMARY SCHOOL,0.6393033407022076
34 CHAI CHEE AVENUE,OPERA ESTATE PRIMARY SCHOOL,0.5504453482493252
10E BEDOK SOUTH AVENUE 2,BEDOK GREEN PRIMARY SCHOOL,0.22240139759096925
108 LENGKONG TIGA,EUNOS PRIMARY SCHOOL,0.6410709154550234
188 BISHAN STREET 13,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,0.312857675533809
267 BISHAN STREET 24,CATHOLIC HIGH SCHOOL,0.3953553372738308
207 BISHAN STREET 23,CATHOLIC HIGH SCHOOL,0.3684251191649352
264 BISHAN STREET 24,CATHOLIC HIGH SCHOOL,0.5364694584524575
246 BISHAN STREET 22,CATHOLIC HIGH SCHOOL,0.6777028124413567
158 BISHAN STREET 13,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,0.34605191742006364
183 BISHAN STREET 13,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,0.2650454961031583
101 BISHAN STREET 12,GUANGYANG PRIMARY SCHOOL,0.16373608826494787
219 BISHAN STREET 23,TOWNSVILLE PRIMARY SCHOOL,0.5695349567473383
374 BUKIT BATOK STREET 31,DAZHONG PRIMARY SCHOOL,0.28469232682072565
280 BUKIT BATOK EAST AVENUE 3,KEMING PRIMARY SCHOOL,0.24431602917871198
318 BUKIT BATOK STREET 32,DAZHONG PRIMARY SCHOOL,0.25148170198781017
242 BUKIT BATOK EAST AVENUE 5,LIANHUA PRIMARY SCHOOL,0.4297756028147064
232 BUKIT BATOK EAST AVENUE 5,BUKIT VIEW PRIMARY SCHOOL,0.40969138059492527
540 BUKIT BATOK STREET 52,LIANHUA PRIMARY SCHOOL,0.3188690954257345
208 BUKIT BATOK STREET 21,BUKIT VIEW PRIMARY SCHOOL,0.5404345768009976
331 BUKIT BATOK STREET 33,ST. ANTHONY'S PRIMARY SCHOOL,0.18888455820403446
310 BUKIT BATOK STREET 32,DAZHONG PRIMARY SCHOOL,0.06463229913484245
262 BUKIT BATOK EAST AVENUE 4,KEMING PRIMARY SCHOOL,0.6482547986107947
112 BUKIT BATOK WEST AVENUE 6,PRINCESS ELIZABETH PRIMARY SCHOOL,0.49237010967990436
621 BUKIT BATOK CENTRAL,BUKIT VIEW PRIMARY SCHOOL,0.7647401159575046
290G BUKIT BATOK STREET 24,KEMING PRIMARY SCHOOL,0.25114766624138135
366 BUKIT BATOK STREET 31,DAZHONG PRIMARY SCHOOL,0.14006972788281316
122 BUKIT BATOK CENTRAL,PRINCESS ELIZABETH PRIMARY SCHOOL,0.7621893044486254
50 HAVELOCK ROAD,ALEXANDRA PRIMARY SCHOOL,0.31656497694493346
20 JALAN KLINIK,ZHANGDE PRIMARY SCHOOL,0.551773235776512
107 BUKIT PURMEI ROAD,ZHANGDE PRIMARY SCHOOL,1.2389266395557035
1 JALAN BUKIT MERAH,GAN ENG SENG PRIMARY SCHOOL,0.7745657485631058
141 JALAN BUKIT MERAH,ZHANGDE PRIMARY SCHOOL,0.8406547049090433
5 TELOK BLANGAH CRESCENT,GAN ENG SENG PRIMARY SCHOOL,0.9148019378345781
15 TELOK BLANGAH CRESCENT,ZHANGDE PRIMARY SCHOOL,0.9792952669742158
6 TELOK BLANGAH CRESCENT,GAN ENG SENG PRIMARY SCHOOL,0.9357449327879815
149 SILAT AVENUE,ZHANGDE PRIMARY SCHOOL,0.9844813697059621
1 EVERTON PARK,ZHANGDE PRIMARY SCHOOL,1.7346076135175121
49 KIM PONG ROAD,ZHANGDE PRIMARY SCHOOL,0.5083930806950632
59 TELOK BLANGAH HEIGHTS,BLANGAH RISE PRIMARY SCHOOL,0.5585979295541302
109A DEPOT ROAD,BLANGAH RISE PRIMARY SCHOOL,0.5424494277496014
119D KIM TIAN ROAD,ZHANGDE PRIMARY SCHOOL,0.3321494337739614
25B JALAN MEMBINA,ZHANGDE PRIMARY SCHOOL,0.0903053085740795
20 JALAN MEMBINA,ZHANGDE PRIMARY SCHOOL,0.15628013047937522
8A BOON TIONG ROAD,ZHANGDE PRIMARY SCHOOL,0.5303275715200223
113 DEPOT ROAD,BLANGAH RISE PRIMARY SCHOOL,0.6047081522106451
106A DEPOT ROAD,BLANGAH RISE PRIMARY SCHOOL,0.5609400972075925
26 TELOK BLANGAH CRESCENT,GAN ENG SENG PRIMARY SCHOOL,1.1013343695433389
84 TELOK BLANGAH HEIGHTS,BLANGAH RISE PRIMARY SCHOOL,0.16780178736193402
122 KIM TIAN ROAD,ZHANGDE PRIMARY SCHOOL,0.33982626418541684
25A JALAN MEMBINA,ZHANGDE PRIMARY SCHOOL,0.08633295759648255
63A LENGKOK BAHRU,GAN ENG SENG PRIMARY SCHOOL,0.40908175883966136
4A BOON TIONG ROAD,ZHANGDE PRIMARY SCHOOL,0.7762090373078555
105 GANGSA ROAD,ZHENGHUA PRIMARY SCHOOL,0.21683499808730397
431 BUKIT PANJANG RING ROAD,GREENRIDGE PRIMARY SCHOOL,0.3390514434237082
524 JELAPANG ROAD,GREENRIDGE PRIMARY SCHOOL,0.21712731716354758
274 BANGKIT ROAD,ZHENGHUA PRIMARY SCHOOL,0.695475447348959
520 JELAPANG ROAD,GREENRIDGE PRIMARY SCHOOL,0.15596578223935678
441 FAJAR ROAD,BEACON PRIMARY SCHOOL,0.3213524396884689
238 BUKIT PANJANG RING ROAD,ZHENGHUA PRIMARY SCHOOL,0.172208939407652
615 BUKIT PANJANG RING ROAD,WEST VIEW PRIMARY SCHOOL,0.28417042594683145
450 BUKIT PANJANG RING ROAD,BEACON PRIMARY SCHOOL,0.14816399799812535
602 SENJA ROAD,WEST VIEW PRIMARY SCHOOL,0.37930296391292123
633C SENJA ROAD,WEST VIEW PRIMARY SCHOOL,0.157569458874572
478 SEGAR ROAD,BEACON PRIMARY SCHOOL,0.6229422327891975
439 FAJAR ROAD,BEACON PRIMARY SCHOOL,0.3664703265670881
432 BUKIT PANJANG RING ROAD,BEACON PRIMARY SCHOOL,0.37124249794215824
474 SEGAR ROAD,BEACON PRIMARY SCHOOL,0.5361640534565301
610 SENJA ROAD,WEST VIEW PRIMARY SCHOOL,0.11537927783648377
210 PETIR ROAD,BUKIT PANJANG PRIMARY SCHOOL,0.768608529601354
153 GANGSA ROAD,BUKIT PANJANG PRIMARY SCHOOL,0.45447041613080713
467 SEGAR ROAD,BEACON PRIMARY SCHOOL,0.33583070505006135
254 BANGKIT ROAD,BEACON PRIMARY SCHOOL,0.4823010400469516
531 JELAPANG ROAD,GREENRIDGE PRIMARY SCHOOL,0.3992986849072379
607 SENJA ROAD,WEST VIEW PRIMARY SCHOOL,0.19680521731374662
8 SELEGIE ROAD,STAMFORD PRIMARY SCHOOL,0.7229376422549186
663 BUFFALO ROAD,STAMFORD PRIMARY SCHOOL,0.7079910031900077
671B KLANG LANE,FARRER PARK PRIMARY SCHOOL,0.3954166658265383
110 TECK WHYE LANE,SOUTH VIEW PRIMARY SCHOOL,0.6446642011416596
118 TECK WHYE LANE,SOUTH VIEW PRIMARY SCHOOL,0.42546002350718776
296D CHOA CHU KANG AVENUE 2,CHUA CHU KANG PRIMARY SCHOOL,0.1862370451690237
701 CHOA CHU KANG STREET 53,KRANJI PRIMARY SCHOOL,0.3097116847489209
2 TECK WHYE AVENUE,TECK WHYE PRIMARY SCHOOL,0.31211031678442885
226 CHOA CHU KANG CENTRAL,SOUTH VIEW PRIMARY SCHOOL,0.20932361244650163
658 CHOA CHU KANG CRESCENT,UNITY PRIMARY SCHOOL,0.3538974271822769
686C CHOA CHU KANG CRESCENT,UNITY PRIMARY SCHOOL,0.3227840779650811
439 CHOA CHU KANG AVENUE 4,CONCORD PRIMARY SCHOOL,0.5251878004096797
751 CHOA CHU KANG NORTH 5,KRANJI PRIMARY SCHOOL,0.19790548017713974
569 CHOA CHU KANG STREET 52,KRANJI PRIMARY SCHOOL,0.23973855579229006
568 CHOA CHU KANG STREET 52,KRANJI PRIMARY SCHOOL,0.20684502360404264
463 CHOA CHU KANG AVENUE 4,CONCORD PRIMARY SCHOOL,0.36259604501926773
507 CHOA CHU KANG STREET 51,DE LA SALLE SCHOOL,0.6551993923253759
451 CHOA CHU KANG AVENUE 4,CONCORD PRIMARY SCHOOL,0.10323732723220548
484C CHOA CHU KANG AVENUE 5,CONCORD PRIMARY SCHOOL,0.528899237501385
297C CHOA CHU KANG AVENUE 2,CHUA CHU KANG PRIMARY SCHOOL,0.13750477986971332
155 JALAN TECK WHYE,WEST VIEW PRIMARY SCHOOL,0.6380891520815959
7 TECK WHYE AVENUE,TECK WHYE PRIMARY SCHOOL,0.2748760020747466
526 CHOA CHU KANG STREET 51,DE LA SALLE SCHOOL,0.39842093248268906
108 TECK WHYE LANE,TECK WHYE PRIMARY SCHOOL,0.6245442677920091
235 CHOA CHU KANG CENTRAL,SOUTH VIEW PRIMARY SCHOOL,0.2553540057979633
109 TECK WHYE LANE,TECK WHYE PRIMARY SCHOOL,0.6134190466334495
203 CHOA CHU KANG AVENUE 1,SOUTH VIEW PRIMARY SCHOOL,0.254952254070208
557 CHOA CHU KANG NORTH 6,DE LA SALLE SCHOOL,0.15791504151675795
436 CHOA CHU KANG AVENUE 4,CONCORD PRIMARY SCHOOL,0.6381960748114195
306 CLEMENTI AVENUE 4,PEI TONG PRIMARY SCHOOL,0.5548330808746187
304 CLEMENTI AVENUE 4,NAN HUA PRIMARY SCHOOL,0.4736632274557203
326 CLEMENTI AVENUE 5,PEI TONG PRIMARY SCHOOL,0.27480581148087185
703 WEST COAST ROAD,QIFA PRIMARY SCHOOL,0.8473356590228867
381 CLEMENTI AVENUE 5,PEI TONG PRIMARY SCHOOL,0.21904656474506062
417 CLEMENTI AVENUE 1,PEI TONG PRIMARY SCHOOL,0.8097041296253603
118 CLEMENTI STREET 13,PEI TONG PRIMARY SCHOOL,1.0384361307905783
111 CLEMENTI STREET 13,PEI TONG PRIMARY SCHOOL,0.8325512271937215
85 CIRCUIT ROAD,ST. MARGARET'S PRIMARY SCHOOL,0.49361139027655515
20 EUNOS CRESCENT,EUNOS PRIMARY SCHOOL,0.12942003533983185
329 UBI AVENUE 1,EUNOS PRIMARY SCHOOL,0.2958766076827648
9 EUNOS CRESCENT,EUNOS PRIMARY SCHOOL,0.3372267846051839
32 EUNOS CRESCENT,EUNOS PRIMARY SCHOOL,0.5639525077611103
47 JALAN TIGA,KONG HWA SCHOOL,0.4327065601559004
51 SIMS DRIVE,GEYLANG METHODIST SCHOOL (PRIMARY),0.5649077319235559
29 BALAM ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.6522384097449438
33 BALAM ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.5635566675596212
846 SIMS AVENUE,HAIG GIRLS' SCHOOL,0.6665381393284492
132 GEYLANG EAST AVENUE 1,GEYLANG METHODIST SCHOOL (PRIMARY),0.3247775940288126
341 HOUGANG AVENUE 7,CHIJ OUR LADY OF THE NATIVITY,0.3354836347228838
254 HOUGANG AVENUE 3,XINGHUA PRIMARY SCHOOL,0.28672290138675127
909 HOUGANG STREET 91,HOUGANG PRIMARY SCHOOL,0.24805365111408562
418 HOUGANG AVENUE 8,PUNGGOL PRIMARY SCHOOL,0.25936849261779826
939 HOUGANG STREET 92,HOUGANG PRIMARY SCHOOL,0.40093585486641037
950 HOUGANG STREET 91,HOUGANG PRIMARY SCHOOL,0.3090829121233392
133 LORONG AH SOO,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.3059018261237284
444 HOUGANG AVENUE 8,PUNGGOL PRIMARY SCHOOL,0.1685998939834031
565 HOUGANG STREET 51,YIO CHU KANG PRIMARY SCHOOL,0.38449763104713724
137 LORONG AH SOO,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.23978705619932747
439 HOUGANG AVENUE 8,PUNGGOL PRIMARY SCHOOL,0.1449958978947969
234 HOUGANG AVENUE 1,XINGHUA PRIMARY SCHOOL,0.19070936262642565
973 HOUGANG STREET 91,HOUGANG PRIMARY SCHOOL,0.13976858850889057
945 HOUGANG STREET 92,HOUGANG PRIMARY SCHOOL,0.34921251772999945
533 HOUGANG AVENUE 6,MONTFORT JUNIOR SCHOOL,0.3414715354279238
54 TEBAN GARDENS ROAD,FUHUA PRIMARY SCHOOL,1.661071517356816
102 JURONG EAST STREET 13,FUHUA PRIMARY SCHOOL,0.2434576670834034
47 TEBAN GARDENS ROAD,FUHUA PRIMARY SCHOOL,1.8697184491490406
275 TOH GUAN ROAD,YUHUA PRIMARY SCHOOL,0.7873868202751682
266 TOH GUAN ROAD,YUHUA PRIMARY SCHOOL,0.3949666577349991
404 PANDAN GARDENS,QIFA PRIMARY SCHOOL,1.0924118221030568
263 JURONG EAST STREET 24,YUHUA PRIMARY SCHOOL,0.18697071416299965
413 PANDAN GARDENS,QIFA PRIMARY SCHOOL,1.1877644104953247
309 JURONG EAST STREET 32,JURONG PRIMARY SCHOOL,0.15280207617605637
106 JURONG EAST STREET 13,FUHUA PRIMARY SCHOOL,0.19063636956322522
440 JURONG WEST AVENUE 1,SHUQUN PRIMARY SCHOOL,0.4377793030757653
502 JURONG WEST AVENUE 1,RULANG PRIMARY SCHOOL,0.36688660636243403
534 JURONG WEST STREET 52,RULANG PRIMARY SCHOOL,0.27136623325315107
495 JURONG WEST STREET 41,SHUQUN PRIMARY SCHOOL,0.3971389784692815
823 JURONG WEST STREET 81,PIONEER PRIMARY SCHOOL,0.24940316842813767
921 JURONG WEST STREET 92,JUYING PRIMARY SCHOOL,0.139061553012919
527 JURONG WEST STREET 52,RULANG PRIMARY SCHOOL,0.27464879900937617
557 JURONG WEST STREET 42,RULANG PRIMARY SCHOOL,0.7526541441579573
731 JURONG WEST STREET 72,WEST GROVE PRIMARY SCHOOL,0.09126564443435443
152 YUNG HO ROAD,LAKESIDE PRIMARY SCHOOL,1.2666065490850156
457 JURONG WEST STREET 41,SHUQUN PRIMARY SCHOOL,0.3477885662845113
490 JURONG WEST AVENUE 1,JURONG PRIMARY SCHOOL,0.6675904527562574
650C JURONG WEST STREET 61,JURONG WEST PRIMARY SCHOOL,0.2987993137644052
337B TAH CHING ROAD,LAKESIDE PRIMARY SCHOOL,0.48934427847041306
661B JURONG WEST STREET 64,FRONTIER PRIMARY SCHOOL,0.6645430160179564
988B JURONG WEST STREET 93,FRONTIER PRIMARY SCHOOL,0.4359545064736947
622 JURONG WEST STREET 61,JURONG WEST PRIMARY SCHOOL,0.08982781394984346
658D JURONG WEST STREET 65,FRONTIER PRIMARY SCHOOL,0.13545571935460257
673B JURONG WEST STREET 65,WEST GROVE PRIMARY SCHOOL,0.3024844328043937
637 JURONG WEST STREET 61,JURONG WEST PRIMARY SCHOOL,0.22234581014195096
625 JURONG WEST STREET 61,JURONG WEST PRIMARY SCHOOL,0.1999380418922871
662A JURONG WEST STREET 64,FRONTIER PRIMARY SCHOOL,0.34135386017096986
611 JURONG WEST STREET 65,JURONG WEST PRIMARY SCHOOL,0.2406370117634443
860 JURONG WEST STREET 81,PIONEER PRIMARY SCHOOL,0.19689393072282188
162 YUNG PING ROAD,LAKESIDE PRIMARY SCHOOL,1.0625433762770147
689 JURONG WEST CENTRAL 1,JURONG WEST PRIMARY SCHOOL,0.8179911040565432
77 LORONG LIMAU,HONG WEN SCHOOL,0.48280378719822403
45 BENDEMEER ROAD,BENDEMEER PRIMARY SCHOOL,0.10247652913137643
23 BENDEMEER ROAD,BENDEMEER PRIMARY SCHOOL,0.5391500516788286
463 CRAWFORD LANE,STAMFORD PRIMARY SCHOOL,0.5679007923043905
6 SAINT GEORGE'S LANE,HONG WEN SCHOOL,0.21830453084207282
19 JALAN TENTERAM,HONG WEN SCHOOL,0.692631239729003
44 OWEN ROAD,FARRER PARK PRIMARY SCHOOL,0.34346024763647426
48 BENDEMEER ROAD,BENDEMEER PRIMARY SCHOOL,0.2003888106647208
47 MARINE CRESCENT,TAO NAN SCHOOL,0.16820163612466688
67 MARINE DRIVE,TAO NAN SCHOOL,0.21209184995413521
76 MARINE DRIVE,TAO NAN SCHOOL,0.4581574283561971
254 PASIR RIS STREET 21,WHITE SANDS PRIMARY SCHOOL,0.43130826161211383
772 PASIR RIS STREET 71,MERIDIAN PRIMARY SCHOOL,0.2253744996699162
450 PASIR RIS DRIVE 6,CASUARINA PRIMARY SCHOOL,0.1887539027431969
758 PASIR RIS STREET 71,MERIDIAN PRIMARY SCHOOL,0.23302112278314574
485 PASIR RIS DRIVE 4,PASIR RIS PRIMARY SCHOOL,0.3166504065298557
472 PASIR RIS DRIVE 6,CASUARINA PRIMARY SCHOOL,0.19055588388381423
415 PASIR RIS DRIVE 6,CASUARINA PRIMARY SCHOOL,0.09299414020388316
551 PASIR RIS STREET 51,CASUARINA PRIMARY SCHOOL,0.711026494667625
708 PASIR RIS DRIVE 10,PARK VIEW PRIMARY SCHOOL,0.35127893184508063
556 PASIR RIS STREET 51,CASUARINA PRIMARY SCHOOL,0.7857881374548353
160 PASIR RIS STREET 13,WHITE SANDS PRIMARY SCHOOL,0.20816639076631935
206 PASIR RIS STREET 21,WHITE SANDS PRIMARY SCHOOL,0.21369049744114896
136 PASIR RIS STREET 11,WHITE SANDS PRIMARY SCHOOL,0.3671614194503302
250 PASIR RIS STREET 21,PASIR RIS PRIMARY SCHOOL,0.24469585959328355
717 PASIR RIS STREET 72,PARK VIEW PRIMARY SCHOOL,0.5839945243683083
603 ELIAS ROAD,ELIAS PARK PRIMARY SCHOOL,0.2644796497832489
457 PASIR RIS DRIVE 4,CASUARINA PRIMARY SCHOOL,0.28124508658227076
235 PASIR RIS STREET 21,PASIR RIS PRIMARY SCHOOL,0.13060773798757144
585 PASIR RIS STREET 53,ELIAS PARK PRIMARY SCHOOL,0.25351909959043833
623B PUNGGOL CENTRAL,HORIZON PRIMARY SCHOOL,0.17583436440576491
161A PUNGGOL CENTRAL,GREENDALE PRIMARY SCHOOL,0.3076781358936517
174C EDGEDALE PLAINS,GREENDALE PRIMARY SCHOOL,0.21945489018915407
167C PUNGGOL EAST,GREENDALE PRIMARY SCHOOL,0.35496413760536705
195A PUNGGOL ROAD,EDGEFIELD PRIMARY SCHOOL,0.1925174891181773
109A EDGEDALE PLAINS,MEE TOH SCHOOL,0.14342630304830795
172B EDGEDALE PLAINS,GREENDALE PRIMARY SCHOOL,0.10244488424618717
201B PUNGGOL FIELD,EDGEFIELD PRIMARY SCHOOL,0.39979546620092143
175B PUNGGOL FIELD,EDGEFIELD PRIMARY SCHOOL,0.3105631334423561
162A PUNGGOL CENTRAL,GREENDALE PRIMARY SCHOOL,0.2136219854503991
110A PUNGGOL FIELD,MEE TOH SCHOOL,0.18353612659402718
107D EDGEFIELD PLAINS,MEE TOH SCHOOL,0.19044952057241452
115 EDGEFIELD PLAINS,MEE TOH SCHOOL,0.15855120873044143
93 COMMONWEALTH DRIVE,NEW TOWN PRIMARY SCHOOL,0.6017038236827916
99 COMMONWEALTH CRESCENT,NEW TOWN PRIMARY SCHOOL,0.8530332056648798
32 HOLLAND CLOSE,NEW TOWN PRIMARY SCHOOL,0.7838989168788956
158 MEI LING STREET,QUEENSTOWN PRIMARY SCHOOL,0.6208097847851703
42 HOLLAND DRIVE,FAIRFIELD METHODIST SCHOOL (PRIMARY),1.1314384113955318
62B STRATHMORE AVENUE,QUEENSTOWN PRIMARY SCHOOL,0.3891187422697448
52 COMMONWEALTH DRIVE,NEW TOWN PRIMARY SCHOOL,0.3811764608937136
48 STRATHMORE AVENUE,QUEENSTOWN PRIMARY SCHOOL,0.19154274613053662
22 DOVER CRESCENT,FAIRFIELD METHODIST SCHOOL (PRIMARY),0.7022711702517801
148 MEI LING STREET,QUEENSTOWN PRIMARY SCHOOL,0.37878895060189854
405 ADMIRALTY LINK,ENDEAVOUR PRIMARY SCHOOL,0.13215032178747113
480 SEMBAWANG DRIVE,CANBERRA PRIMARY SCHOOL,0.1241927127286463
475 SEMBAWANG DRIVE,CANBERRA PRIMARY SCHOOL,0.14542441911114237
467A ADMIRALTY DRIVE,CANBERRA PRIMARY SCHOOL,0.22653277855265197
466D SEMBAWANG DRIVE,NORTHOAKS PRIMARY SCHOOL,0.10233063599601915
354C ADMIRALTY DRIVE,CANBERRA PRIMARY SCHOOL,0.2780360379551396
359 ADMIRALTY DRIVE,CANBERRA PRIMARY SCHOOL,0.1765523477571175
328 SEMBAWANG CRESCENT,SEMBAWANG PRIMARY SCHOOL,0.18706338450944682
504C CANBERRA LINK,WELLINGTON PRIMARY SCHOOL,0.24535993059331526
418 CANBERRA ROAD,ENDEAVOUR PRIMARY SCHOOL,0.28762754921623096
340A SEMBAWANG CLOSE,SEMBAWANG PRIMARY SCHOOL,0.44402926802211895
305 CANBERRA ROAD,SEMBAWANG PRIMARY SCHOOL,0.12970242306088423
354B ADMIRALTY DRIVE,CANBERRA PRIMARY SCHOOL,0.33179175836080593
359B ADMIRALTY DRIVE,CANBERRA PRIMARY SCHOOL,0.20316513675087888
447B JALAN KAYU,SENGKANG GREEN PRIMARY SCHOOL,0.22108231156657784
247 COMPASSVALE ROAD,COMPASSVALE PRIMARY SCHOOL,0.3054241015132153
204A COMPASSVALE DRIVE,SENG KANG PRIMARY SCHOOL,0.5611424892013492
249 COMPASSVALE ROAD,SENG KANG PRIMARY SCHOOL,0.28046085643171875
117A RIVERVALE DRIVE,NORTH SPRING PRIMARY SCHOOL,0.4347964830539058
269D COMPASSVALE LINK,NORTH VISTA PRIMARY SCHOOL,0.12161832832969237
269B COMPASSVALE LINK,NORTH VISTA PRIMARY SCHOOL,0.07887465453434248
231 COMPASSVALE WALK,SENG KANG PRIMARY SCHOOL,0.21022951523663214
145 RIVERVALE DRIVE,RIVERVALE PRIMARY SCHOOL,0.41599961738283947
186B RIVERVALE DRIVE,RIVERVALE PRIMARY SCHOOL,0.13247467553647296
200D SENGKANG EAST ROAD,PALM VIEW PRIMARY SCHOOL,0.42775902175392816
226B COMPASSVALE WALK,SENG KANG PRIMARY SCHOOL,0.17198171813931554
206B COMPASSVALE LANE,SENG KANG PRIMARY SCHOOL,0.3516520647105074
318B ANCHORVALE LINK,SPRINGDALE PRIMARY SCHOOL,0.1658910595727328
290C COMPASSVALE CRESCENT,COMPASSVALE PRIMARY SCHOOL,0.28614809240925565
207C COMPASSVALE LANE,NORTH VISTA PRIMARY SCHOOL,0.30323517735041977
325C SENGKANG EAST WAY,NAN CHIAU PRIMARY SCHOOL,0.11416776586206008
291C COMPASSVALE STREET,COMPASSVALE PRIMARY SCHOOL,0.2258866946662001
202B SENGKANG EAST ROAD,NAN CHIAU PRIMARY SCHOOL,0.4839015796051282
237 SERANGOON AVENUE 3,YANGZHENG PRIMARY SCHOOL,0.5659502273278286
151 SERANGOON NORTH AVENUE 2,ROSYTH SCHOOL,0.4038815771960314
541 SERANGOON NORTH AVENUE 4,ROSYTH SCHOOL,0.2936317083676037
509 SERANGOON NORTH AVENUE 4,ROSYTH SCHOOL,0.2217089180162611
229 SERANGOON AVENUE 4,ZHONGHUA PRIMARY SCHOOL,0.47026932234162494
7 LORONG LEW LIAN,MARIS STELLA HIGH SCHOOL,0.8621103193300148
332 SERANGOON AVENUE 3,YANGZHENG PRIMARY SCHOOL,0.2957647904733439
534 SERANGOON NORTH AVENUE 4,ROSYTH SCHOOL,0.15180429995504022
121 SERANGOON NORTH AVENUE 1,ROSYTH SCHOOL,0.7613156096475493
256 SERANGOON CENTRAL DRIVE,ZHONGHUA PRIMARY SCHOOL,0.5944020916280196
506A SERANGOON NORTH AVENUE 4,ROSYTH SCHOOL,0.11914294216544426
236A SERANGOON AVENUE 2,YANGZHENG PRIMARY SCHOOL,0.554141801758356
829 TAMPINES STREET 81,ST. HILDA'S PRIMARY SCHOOL,0.23955716536681332
824 TAMPINES STREET 81,ST. HILDA'S PRIMARY SCHOOL,0.4840736237915471
277 TAMPINES STREET 22,ANGSANA PRIMARY SCHOOL,0.1566736343885933
813 TAMPINES STREET 81,ST. HILDA'S PRIMARY SCHOOL,0.3090618638259241
807 TAMPINES AVENUE 4,JUNYUAN PRIMARY SCHOOL,0.42277214193163026
231 TAMPINES STREET 21,GONGSHANG PRIMARY SCHOOL,0.12993598274907173
250 TAMPINES STREET 21,YUMIN PRIMARY SCHOOL,0.25031170401072544
340 TAMPINES STREET 33,EAST SPRING PRIMARY SCHOOL,0.2822181694939935
351 TAMPINES STREET 33,EAST SPRING PRIMARY SCHOOL,0.13034687775370843
345 TAMPINES STREET 33,EAST SPRING PRIMARY SCHOOL,0.11072937730195438
834 TAMPINES STREET 82,ST. HILDA'S PRIMARY SCHOOL,0.1522614833833978
138 SIMEI STREET 1,ANGSANA PRIMARY SCHOOL,0.5857863549852124
876 TAMPINES STREET 84,POI CHING SCHOOL,0.6687617731236465
845 TAMPINES STREET 83,ST. HILDA'S PRIMARY SCHOOL,0.3615180183176087
735 TAMPINES STREET 72,POI CHING SCHOOL,0.24501240193650523
863A TAMPINES STREET 83,POI CHING SCHOOL,0.2888816298287539
450A TAMPINES STREET 42,GONGSHANG PRIMARY SCHOOL,0.37228790208839746
861A TAMPINES AVENUE 5,POI CHING SCHOOL,0.3986520602172911
286 TAMPINES STREET 22,ANGSANA PRIMARY SCHOOL,0.17056159037775806
141 TAMPINES STREET 12,TAMPINES PRIMARY SCHOOL,0.289332225324689
864 TAMPINES STREET 83,POI CHING SCHOOL,0.2911780139010996
936 TAMPINES AVENUE 5,JUNYUAN PRIMARY SCHOOL,0.3054623501020862
162 SIMEI ROAD,EAST SPRING PRIMARY SCHOOL,0.8051976024467913
508 TAMPINES CENTRAL 1,GONGSHANG PRIMARY SCHOOL,0.484452775122804
494C TAMPINES STREET 43,TAMPINES NORTH PRIMARY SCHOOL,0.5531272254829463
496D TAMPINES AVENUE 9,TAMPINES NORTH PRIMARY SCHOOL,0.18540370213136337
230B TAMPINES STREET 24,GONGSHANG PRIMARY SCHOOL,0.2740527140518755
804 TAMPINES AVENUE 4,JUNYUAN PRIMARY SCHOOL,0.3200231420047816
381 TAMPINES STREET 32,EAST SPRING PRIMARY SCHOOL,0.3385415383651762
842C TAMPINES STREET 82,ST. HILDA'S PRIMARY SCHOOL,0.1410772204286236
168D SIMEI LANE,CHANGKAT PRIMARY SCHOOL,0.7466289865311714
739 TAMPINES STREET 72,POI CHING SCHOOL,0.28599539270234137
498D TAMPINES STREET 45,WHITE SANDS PRIMARY SCHOOL,0.5129880755059468
495E TAMPINES STREET 43,TAMPINES NORTH PRIMARY SCHOOL,0.5657550094830271
230F TAMPINES STREET 24,GONGSHANG PRIMARY SCHOOL,0.20278274605726065
230G TAMPINES STREET 21,GONGSHANG PRIMARY SCHOOL,0.16602329856977427
