address,nearest_mrt,nearest_mrt_dist
486C TAMPINES AVENUE 9,TAMPINES EAST MRT STATION,0.4187615964861138
859A TAMPINES AVENUE 5,TAMPINES WEST MRT STATION,1.0565812363067375
733 TAMPINES STREET 71,TAMPINES WEST MRT STATION,1.452777563060311
858A TAMPINES AVENUE 5,TAMPINES WEST MRT STATION,0.981607908433528
872 TAMPINES STREET 84,TAMPINES WEST MRT STATION,1.176994933933641
718 TAMPINES STREET 72,TAMPINES WEST MRT STATION,1.5348356470800635
897 TAMPINES STREET 81,TAMPINES WEST MRT STATION,0.500771775439823
275 TAMPINES STREET 22,SIMEI MRT STATION,0.6080060463999357
140 TAMPINES STREET 12,TAMPINES WEST MRT STATION,0.6788720366442371
101 TAMPINES STREET 11,TAMPINES WEST MRT STATION,0.7913694376051789
929 TAMPINES STREET 91,TAMPINES WEST MRT STATION,0.16296923847981512
921 TAMPINES STREET 91,TAMPINES WEST MRT STATION,0.4003040060261334
271 TAMPINES STREET 21,SIMEI MRT STATION,0.8445587511856878
891A TAMPINES AVENUE 8,TAMPINES WEST MRT STATION,0.903854696177441
230 SIMEI STREET 4,SIMEI MRT STATION,0.27663286566767137
254 SIMEI STREET 1,SIMEI MRT STATION,0.2109407678206193
167C SIMEI LANE,UPPER CHANGI MRT STATION,0.2683018929775485
349 TAMPINES STREET 33,TAMPINES EAST MRT STATION,1.0000422963213658
492B TAMPINES AVENUE 9,TAMPINES EAST MRT STATION,0.763404430510557
493E TAMPINES STREET 43,TAMPINES EAST MRT STATION,0.7724713062875379
126 TAMPINES STREET 11,SIMEI MRT STATION,0.44458889119466993
443 TAMPINES STREET 43,TAMPINES EAST MRT STATION,0.4224192968003572
843 TAMPINES STREET 83,TAMPINES WEST MRT STATION,0.8179679619523442
134 SIMEI STREET 1,SIMEI MRT STATION,0.6030685839677715
493C TAMPINES STREET 43,TAMPINES EAST MRT STATION,0.7195228624834974
815 TAMPINES AVENUE 4,TAMPINES WEST MRT STATION,0.23262241332262246
425 TAMPINES STREET 41,TAMPINES EAST MRT STATION,0.7851807946936127
316 TAMPINES STREET 33,TAMPINES EAST MRT STATION,0.6220030242294797
945 TAMPINES AVENUE 4,TAMPINES WEST MRT STATION,0.6836262030421423
491A TAMPINES AVENUE 9,TAMPINES EAST MRT STATION,0.7110640981464837
912 TAMPINES STREET 91,TAMPINES WEST MRT STATION,0.4428847162098122
715 TAMPINES STREET 71,TAMPINES WEST MRT STATION,1.5605021316452592
229 TAMPINES STREET 23,TAMPINES EAST MRT STATION,0.08200909539386805
124 SIMEI STREET 1,SIMEI MRT STATION,0.34389079307785897
156 SIMEI ROAD,UPPER CHANGI MRT STATION,0.48595220944669626
842E TAMPINES STREET 82,TAMPINES WEST MRT STATION,0.6696260378648557
142 SIMEI STREET 2,SIMEI MRT STATION,0.30759597609633865
515C TAMPINES CENTRAL 7,TAMPINES WEST MRT STATION,1.2678251918148065
168B SIMEI LANE,UPPER CHANGI MRT STATION,0.3161594769646262
518D TAMPINES CENTRAL 7,TAMPINES WEST MRT STATION,1.204390525549053
497F TAMPINES STREET 45,TAMPINES EAST MRT STATION,0.6271796661235571
427 TAMPINES STREET 41,TAMPINES EAST MRT STATION,0.7740352434852585
333 TAMPINES STREET 32,TAMPINES EAST MRT STATION,0.7878484319204508
430 TAMPINES STREET 41,TAMPINES EAST MRT STATION,0.6225234975311505
308 TAMPINES STREET 32,TAMPINES EAST MRT STATION,0.435627065168054
938 TAMPINES AVENUE 5,TAMPINES WEST MRT STATION,0.4511795480279538
893A TAMPINES AVENUE 8,TAMPINES WEST MRT STATION,0.9143545354639439
151 TAMPINES STREET 12,TAMPINES WEST MRT STATION,0.8826167824304927
149 TAMPINES STREET 12,TAMPINES WEST MRT STATION,0.8073338551735435
71 LORONG 4 TOA PAYOH,TOA PAYOH MRT STATION,0.5506386270619572
92 LORONG 4 TOA PAYOH,BRADDELL MRT STATION,0.39733500879976064
8 LORONG 7 TOA PAYOH,BRADDELL MRT STATION,1.1293352861765948
18 LORONG 7 TOA PAYOH,TOA PAYOH MRT STATION,1.0901961224666021
118 POTONG PASIR AVENUE 1,POTONG PASIR MRT STATION,0.8739452816109576
27 TOA PAYOH EAST,TOA PAYOH MRT STATION,0.9868978303623915
98 LORONG 1 TOA PAYOH,BRADDELL MRT STATION,0.22676556189068525
183 TOA PAYOH CENTRAL,TOA PAYOH MRT STATION,0.17174028067506472
205 TOA PAYOH NORTH,BRADDELL MRT STATION,0.24345842842314575
85A LORONG 4 TOA PAYOH,TOA PAYOH MRT STATION,0.45639011372114124
201 TOA PAYOH NORTH,BRADDELL MRT STATION,0.3777338443868049
222 LORONG 8 TOA PAYOH,BRADDELL MRT STATION,1.038734105701235
228 LORONG 8 TOA PAYOH,WOODLEIGH MRT STATION,1.3401499788351052
10B LORONG 7 TOA PAYOH,TOA PAYOH MRT STATION,1.3078047919635454
147 LORONG 2 TOA PAYOH,TOA PAYOH MRT STATION,0.3432211565506958
256 KIM KEAT AVENUE,POTONG PASIR MRT STATION,1.2128176669151547
8 JOO SENG ROAD,BARTLEY MRT STATION,0.8236913395420626
236 LORONG 1 TOA PAYOH,BRADDELL MRT STATION,0.5888267420063312
101A LORONG 2 TOA PAYOH,BRADDELL MRT STATION,0.0956862707879544
203 MARSILING DRIVE,MARSILING MRT STATION,1.245789727298401
212 MARSILING CRESCENT,WOODLANDS NORTH MRT STATION,1.4227592417069364
17 MARSILING LANE,WOODLANDS NORTH MRT STATION,1.0826706425641233
152 WOODLANDS STREET 13,MARSILING MRT STATION,0.28205754592279997
32 MARSILING DRIVE,MARSILING MRT STATION,1.207160143694275
204 MARSILING DRIVE,MARSILING MRT STATION,1.2931437026416401
314 WOODLANDS STREET 31,MARSILING MRT STATION,0.26680315234939783
318 WOODLANDS STREET 31,MARSILING MRT STATION,0.34076605808154875
12A MARSILING LANE,MARSILING MRT STATION,1.0855346490774889
315 WOODLANDS STREET 31,MARSILING MRT STATION,0.22855584075787208
154 WOODLANDS STREET 13,MARSILING MRT STATION,0.2830700410333491
336 WOODLANDS AVENUE 1,WOODLANDS MRT STATION,0.905415138628511
338 WOODLANDS AVENUE 1,MARSILING MRT STATION,0.812928787890203
420 WOODLANDS STREET 41,MARSILING MRT STATION,0.4876143395795023
751 WOODLANDS CIRCLE,ADMIRALTY MRT STATION,0.9051759044661606
557 WOODLANDS DRIVE 53,WOODLANDS SOUTH MRT STATION,0.7112094049741223
765 WOODLANDS CIRCLE,ADMIRALTY MRT STATION,0.742176752612963
322 WOODLANDS STREET 32,MARSILING MRT STATION,0.5465334949132826
113 WOODLANDS STREET 13,WOODLANDS MRT STATION,0.7776375549410333
629 WOODLANDS RING ROAD,ADMIRALTY MRT STATION,0.7149250516476428
690E WOODLANDS DRIVE 75,ADMIRALTY MRT STATION,0.8039597509123052
653 WOODLANDS RING ROAD,ADMIRALTY MRT STATION,0.35266255562841964
701 WOODLANDS DRIVE 40,ADMIRALTY MRT STATION,0.5633817196306196
105 WOODLANDS STREET 13,WOODLANDS MRT STATION,0.7132880098866702
710 WOODLANDS DRIVE 70,ADMIRALTY MRT STATION,0.38594736163191595
860 WOODLANDS STREET 83,WOODLANDS MRT STATION,0.7740472218892938
776 WOODLANDS CRESCENT,ADMIRALTY MRT STATION,0.8384299292476407
12C MARSILING LANE,MARSILING MRT STATION,1.0330204765964597
662 WOODLANDS RING ROAD,ADMIRALTY MRT STATION,0.6424532235503089
720 WOODLANDS AVENUE 6,ADMIRALTY MRT STATION,0.17936360615277594
366 WOODLANDS AVENUE 5,WOODLANDS MRT STATION,0.2634059193724407
875 WOODLANDS STREET 82,WOODLANDS MRT STATION,0.7397889017901248
530 WOODLANDS DRIVE 14,WOODLANDS SOUTH MRT STATION,0.44405515168828574
363 WOODLANDS AVENUE 5,WOODLANDS MRT STATION,0.32478549123491196
510 WOODLANDS DRIVE 14,WOODLANDS MRT STATION,0.3697798566257283
899C WOODLANDS DRIVE 50,ADMIRALTY MRT STATION,0.7780274127850536
795 WOODLANDS DRIVE 72,ADMIRALTY MRT STATION,0.4372383023631052
688D WOODLANDS DRIVE 75,ADMIRALTY MRT STATION,0.8094735207371758
787D WOODLANDS CRESCENT,ADMIRALTY MRT STATION,0.5075384610255151
541 WOODLANDS DRIVE 16,WOODLANDS SOUTH MRT STATION,0.07275833471207979
778 WOODLANDS DRIVE 60,ADMIRALTY MRT STATION,0.7524135373182801
880 WOODLANDS STREET 82,WOODLANDS NORTH MRT STATION,0.8812634133872971
897C WOODLANDS DRIVE 50,WOODLANDS MRT STATION,0.6905299697443195
125 MARSILING RISE,MARSILING MRT STATION,0.8959170399099642
134 MARSILING ROAD,MARSILING MRT STATION,0.5864831317566063
725 WOODLANDS AVENUE 6,ADMIRALTY MRT STATION,0.46583379884360937
722 WOODLANDS AVENUE 6,ADMIRALTY MRT STATION,0.5761504183378033
352 WOODLANDS AVENUE 1,WOODLANDS MRT STATION,0.618979323943331
740 WOODLANDS CIRCLE,ADMIRALTY MRT STATION,0.6795119711231331
891A WOODLANDS DRIVE 50,WOODLANDS MRT STATION,0.40531639707747424
660 WOODLANDS RING ROAD,ADMIRALTY MRT STATION,0.5648937289548931
370 WOODLANDS AVENUE 1,WOODLANDS MRT STATION,0.39346893353578233
822 WOODLANDS STREET 82,WOODLANDS MRT STATION,0.6693030638887354
368 WOODLANDS AVENUE 1,WOODLANDS MRT STATION,0.3709777709078031
817 WOODLANDS STREET 82,WOODLANDS MRT STATION,0.7230064739030233
330 WOODLANDS AVENUE 1,MARSILING MRT STATION,0.5856849666401818
798 WOODLANDS DRIVE 72,ADMIRALTY MRT STATION,0.4542635096292291
797 WOODLANDS DRIVE 72,ADMIRALTY MRT STATION,0.4093026088746812
320 WOODLANDS STREET 32,MARSILING MRT STATION,0.46041809998256505
141 MARSILING ROAD,MARSILING MRT STATION,0.6313936083505041
326 WOODLANDS STREET 32,MARSILING MRT STATION,0.655625096548766
359 WOODLANDS AVENUE 5,WOODLANDS MRT STATION,0.48394131481127095
866 WOODLANDS STREET 83,WOODLANDS MRT STATION,0.8093447693639132
119 MARSILING RISE,WOODLANDS MRT STATION,0.9014571598709857
308 WOODLANDS AVENUE 1,MARSILING MRT STATION,0.4084653930801566
438 YISHUN AVENUE 11,YISHUN MRT STATION,1.5031461657370806
718 YISHUN STREET 71,YISHUN MRT STATION,0.778819765645627
101 YISHUN AVENUE 5,YISHUN MRT STATION,0.8255850302849125
268 YISHUN STREET 22,YISHUN MRT STATION,0.9950422753981126
789 YISHUN AVENUE 2,KHATIB MRT STATION,0.37349388977084647
731 YISHUN STREET 72,YISHUN MRT STATION,0.44112319844102565
116 YISHUN RING ROAD,CANBERRA MRT STATION,0.9069734247659972
282 YISHUN AVENUE 6,CANBERRA MRT STATION,1.0522907615722537
140 YISHUN RING ROAD,YISHUN MRT STATION,0.5267531693829507
124 YISHUN STREET 11,YISHUN MRT STATION,0.7135251890006205
207 YISHUN STREET 21,YISHUN MRT STATION,0.3101500005495287
118 YISHUN RING ROAD,CANBERRA MRT STATION,0.7927707715776806
707 YISHUN AVENUE 5,YISHUN MRT STATION,0.8133389327164259
220 YISHUN STREET 21,YISHUN MRT STATION,0.4622619241403221
145 YISHUN STREET 11,YISHUN MRT STATION,0.38315525605823547
153 YISHUN STREET 11,YISHUN MRT STATION,0.20783667910802925
201 YISHUN STREET 21,YISHUN MRT STATION,0.3587278931082936
132 YISHUN STREET 11,YISHUN MRT STATION,0.5596287626450518
784 YISHUN AVENUE 2,KHATIB MRT STATION,0.5041835844624454
427 YISHUN AVENUE 11,YISHUN MRT STATION,1.6694732511964558
423 YISHUN AVENUE 11,YISHUN MRT STATION,1.651526846959556
312 YISHUN RING ROAD,YISHUN MRT STATION,0.7506912308616507
403 YISHUN AVENUE 6,YISHUN MRT STATION,1.53341841792848
166 YISHUN RING ROAD,CANBERRA MRT STATION,0.780437217877637
311 YISHUN RING ROAD,YISHUN MRT STATION,0.6884202502385435
437 YISHUN AVENUE 6,YISHUN MRT STATION,1.639809204412425
125 YISHUN STREET 11,YISHUN MRT STATION,0.7118234340285466
609 YISHUN STREET 61,KHATIB MRT STATION,0.5477362995113195
764 YISHUN STREET 72,YISHUN MRT STATION,0.46502840904771087
404 YISHUN AVENUE 6,YISHUN MRT STATION,1.4965976129595315
397 YISHUN AVENUE 6,YISHUN MRT STATION,1.4060846042365074
620 YISHUN RING ROAD,KHATIB MRT STATION,0.25411628927633434
860 YISHUN AVENUE 4,KHATIB MRT STATION,0.7668159261904499
246 YISHUN AVENUE 9,YISHUN MRT STATION,1.0592721355834787
411 YISHUN RING ROAD,YISHUN MRT STATION,1.4396802735702543
610 YISHUN STREET 61,KHATIB MRT STATION,0.4957421827394437
458 YISHUN AVENUE 11,KHATIB MRT STATION,1.516636932930694
865 YISHUN STREET 81,KHATIB MRT STATION,0.6644869872767846
612 YISHUN STREET 61,KHATIB MRT STATION,0.4266813767451444
367 YISHUN RING ROAD,YISHUN MRT STATION,1.126277850300473
343 YISHUN AVENUE 11,YISHUN MRT STATION,0.9894243488372289
130 YISHUN STREET 11,YISHUN MRT STATION,0.6091057791773447
783 YISHUN RING ROAD,KHATIB MRT STATION,0.49327908419541716
867 YISHUN STREET 81,KHATIB MRT STATION,0.6788093686496814
148 YISHUN STREET 11,YISHUN MRT STATION,0.4062115476694686
306 YISHUN CENTRAL,YISHUN MRT STATION,0.6112121725079346
752 YISHUN STREET 72,YISHUN MRT STATION,0.2660262533169447
603 YISHUN STREET 61,KHATIB MRT STATION,0.5967123913824033
647 YISHUN STREET 61,KHATIB MRT STATION,0.746091499410374
840 YISHUN STREET 81,KHATIB MRT STATION,0.19056295549550217
804 YISHUN RING ROAD,KHATIB MRT STATION,0.19074030823220267
310 YISHUN RING ROAD,YISHUN MRT STATION,0.7443295759040776
876 YISHUN STREET 81,KHATIB MRT STATION,0.40719591235433916
154 YISHUN STREET 11,YISHUN MRT STATION,0.2413047724835827
364 YISHUN RING ROAD,YISHUN MRT STATION,1.0714113498838702
355 YISHUN RING ROAD,YISHUN MRT STATION,1.1827334262542677
325 YISHUN CENTRAL,YISHUN MRT STATION,0.7952180603186823
824 YISHUN STREET 81,KHATIB MRT STATION,0.40388019205050496
611 ANG MO KIO AVENUE 5,MAYFLOWER MRT STATION,0.7589257059487616
109 ANG MO KIO AVENUE 4,MAYFLOWER MRT STATION,0.19591001831732505
172 ANG MO KIO AVENUE 4,MAYFLOWER MRT STATION,0.35746026583196555
468 ANG MO KIO AVENUE 10,ANG MO KIO MRT STATION,0.934724681854003
610 ANG MO KIO AVENUE 4,YIO CHU KANG MRT STATION,0.695417637149451
214 ANG MO KIO AVENUE 3,MAYFLOWER MRT STATION,0.6784731815433255
635 ANG MO KIO AVENUE 6,YIO CHU KANG MRT STATION,0.30607856532230326
404 ANG MO KIO AVENUE 10,ANG MO KIO MRT STATION,1.0790005530815177
201 ANG MO KIO AVENUE 3,ANG MO KIO MRT STATION,0.5686077998917116
403 ANG MO KIO AVENUE 10,ANG MO KIO MRT STATION,1.1126945515465416
585 ANG MO KIO AVENUE 3,ANG MO KIO MRT STATION,0.3212143121530217
103 ANG MO KIO AVENUE 3,MAYFLOWER MRT STATION,0.3086669110683668
728 ANG MO KIO AVENUE 6,ANG MO KIO MRT STATION,0.5243385426830425
308A ANG MO KIO AVENUE 1,ANG MO KIO MRT STATION,0.7831303534572343
210 ANG MO KIO AVENUE 3,ANG MO KIO MRT STATION,0.7200585156627021
473 ANG MO KIO AVENUE 10,ANG MO KIO MRT STATION,1.1121014533791451
105 ANG MO KIO AVENUE 4,MAYFLOWER MRT STATION,0.14855324154355673
229 ANG MO KIO AVENUE 3,MAYFLOWER MRT STATION,0.32188692158018734
572 ANG MO KIO AVENUE 3,ANG MO KIO MRT STATION,0.7145741418648002
350 ANG MO KIO STREET 32,ANG MO KIO MRT STATION,0.6898665504466965
620 ANG MO KIO AVENUE 9,LENTOR MRT STATION,0.5423100163127632
519 BEDOK NORTH AVENUE 1,BEDOK RESERVOIR MRT STATION,0.7859074343767597
115 BEDOK NORTH ROAD,BEDOK RESERVOIR MRT STATION,0.7701086567305687
522 BEDOK NORTH AVENUE 1,BEDOK RESERVOIR MRT STATION,0.8798892008316094
619 BEDOK RESERVOIR ROAD,BEDOK NORTH MRT STATION,0.1459777748802825
542 BEDOK NORTH STREET 3,BEDOK NORTH MRT STATION,0.7046476656229497
742 BEDOK RESERVOIR ROAD,BEDOK NORTH MRT STATION,0.5884092867348195
103 BEDOK NORTH AVENUE 4,BEDOK RESERVOIR MRT STATION,0.6845088095947395
128 BEDOK NORTH STREET 2,TANAH MERAH MRT STATION,0.8196955169753817
22 BEDOK SOUTH AVENUE 1,BEDOK RESERVOIR MRT STATION,1.5248281317934607
24 NEW UPPER CHANGI ROAD,BEDOK RESERVOIR MRT STATION,1.4150808369014276
36 BEDOK SOUTH AVENUE 2,TANAH MERAH MRT STATION,1.0733214629779708
631 BEDOK RESERVOIR ROAD,BEDOK NORTH MRT STATION,0.39133846685976836
547 BEDOK NORTH STREET 3,BEDOK NORTH MRT STATION,0.9624843984909068
93 BEDOK NORTH AVENUE 4,TANAH MERAH MRT STATION,0.8438716667692161
119 BEDOK NORTH ROAD,TANAH MERAH MRT STATION,0.9119855110847572
403 BEDOK NORTH AVENUE 3,BEDOK RESERVOIR MRT STATION,0.7738203807472457
513 BEDOK NORTH AVENUE 2,BEDOK RESERVOIR MRT STATION,0.5219001422036317
108 BEDOK RESERVOIR ROAD,KAKI BUKIT MRT STATION,0.5337008745644273
523 BEDOK NORTH STREET 3,BEDOK RESERVOIR MRT STATION,0.3077256946037807
532 BEDOK NORTH STREET 3,BEDOK RESERVOIR MRT STATION,0.8077793004050736
517 BEDOK NORTH AVENUE 2,BEDOK RESERVOIR MRT STATION,0.6972520148579836
132 BEDOK NORTH STREET 2,TANAH MERAH MRT STATION,1.0748634526380818
164 BEDOK SOUTH ROAD,TANAH MERAH MRT STATION,0.7823621660492789
157 BEDOK SOUTH AVENUE 3,TANAH MERAH MRT STATION,0.9371374085665464
611 BEDOK RESERVOIR ROAD,BEDOK NORTH MRT STATION,0.5175283039391817
612 BEDOK RESERVOIR ROAD,BEDOK NORTH MRT STATION,0.4097149211978313
710 BEDOK RESERVOIR ROAD,BEDOK NORTH MRT STATION,0.6567665224989614
649 JALAN TENAGA,KAKI BUKIT MRT STATION,0.3877159902100776
94E BEDOK NORTH AVENUE 4,TANAH MERAH MRT STATION,0.9081312780574692
96 BEDOK NORTH AVENUE 4,TANAH MERAH MRT STATION,0.9485579663625576
629 BEDOK RESERVOIR ROAD,BEDOK NORTH MRT STATION,0.3889322777592817
413 BEDOK NORTH AVENUE 2,BEDOK RESERVOIR MRT STATION,0.7089239928820396
114 BEDOK RESERVOIR ROAD,KAKI BUKIT MRT STATION,0.5108961233799967
643 BEDOK RESERVOIR ROAD,KAKI BUKIT MRT STATION,0.5339927404873879
104 LENGKONG TIGA,KEMBANGAN MRT STATION,0.6164216767074601
151 BISHAN STREET 11,BISHAN MRT STATION,0.9921578546770554
133 BISHAN STREET 12,BISHAN MRT STATION,0.7076740397764891
150 BISHAN STREET 11,BISHAN MRT STATION,1.0102360722158006
145 BISHAN STREET 11,BISHAN MRT STATION,0.9129128503252362
127 BISHAN STREET 12,BISHAN MRT STATION,0.6454200197807808
138 BISHAN STREET 12,BRADDELL MRT STATION,0.7667213455945079
307 SHUNFU ROAD,MARYMOUNT MRT STATION,0.2090369196408317
197 BISHAN STREET 13,BISHAN MRT STATION,0.3008695173707567
203 BISHAN STREET 23,BISHAN MRT STATION,0.4026986076286413
124 BISHAN STREET 12,BISHAN MRT STATION,0.5854837287354566
163 BISHAN STREET 13,BISHAN MRT STATION,0.8737179793106039
126 BISHAN STREET 12,BISHAN MRT STATION,0.6466069758307832
216 BISHAN STREET 23,BISHAN MRT STATION,0.5590050365494506
206 BISHAN STREET 23,BISHAN MRT STATION,0.5049667168508971
103 BISHAN STREET 12,BRADDELL MRT STATION,0.5826246485556974
312 SHUNFU ROAD,MARYMOUNT MRT STATION,0.28711710427710824
239 BISHAN STREET 22,BISHAN MRT STATION,1.1191769770445972
261 BISHAN STREET 22,BISHAN MRT STATION,1.066736578339095
201 BISHAN STREET 23,BISHAN MRT STATION,0.4813491028000185
506 BUKIT BATOK STREET 52,BUKIT BATOK MRT STATION,0.669593804307778
251 BUKIT BATOK EAST AVENUE 5,BUKIT BATOK MRT STATION,0.9083213893645964
249 BUKIT BATOK EAST AVENUE 5,BUKIT BATOK MRT STATION,0.7984114262660479
534 BUKIT BATOK STREET 51,BUKIT GOMBAK MRT STATION,0.33617237548514867
407 BUKIT BATOK WEST AVENUE 4,BUKIT GOMBAK MRT STATION,0.9584893045194826
135 BUKIT BATOK WEST AVENUE 6,BUKIT BATOK MRT STATION,0.5850928123390489
306 BUKIT BATOK STREET 31,BUKIT GOMBAK MRT STATION,0.47674153217200044
312 BUKIT BATOK STREET 32,BUKIT GOMBAK MRT STATION,0.5153711407325933
157 BUKIT BATOK STREET 11,BUKIT BATOK MRT STATION,0.6879266429696635
507 BUKIT BATOK STREET 52,BUKIT BATOK MRT STATION,0.604664577042197
339 BUKIT BATOK STREET 34,BUKIT GOMBAK MRT STATION,0.5188846926821583
348 BUKIT BATOK STREET 34,BUKIT GOMBAK MRT STATION,0.4109483849558642
305 BUKIT BATOK STREET 31,BUKIT GOMBAK MRT STATION,0.43724381155618197
414 BUKIT BATOK WEST AVENUE 4,BUKIT GOMBAK MRT STATION,0.8486203395815711
343 BUKIT BATOK STREET 34,BUKIT GOMBAK MRT STATION,0.5095435913628903
165 BUKIT BATOK WEST AVENUE 8,BUKIT BATOK MRT STATION,0.8656615293301962
304 BUKIT BATOK STREET 31,BUKIT GOMBAK MRT STATION,0.44589171118639637
104 BUKIT BATOK CENTRAL,BUKIT BATOK MRT STATION,0.2569903842301288
426 BUKIT BATOK WEST AVENUE 2,BUKIT GOMBAK MRT STATION,0.8390331098554219
288B BUKIT BATOK STREET 25,BUKIT BATOK MRT STATION,1.2629438086908387
170 BUKIT BATOK WEST AVENUE 8,CHINESE GARDEN MRT STATION,0.955997986846528
622 BUKIT BATOK CENTRAL,BUKIT BATOK MRT STATION,0.22096741427457858
354 BUKIT BATOK STREET 31,BUKIT GOMBAK MRT STATION,0.3832569727081197
524 BUKIT BATOK STREET 52,BUKIT GOMBAK MRT STATION,0.18113121387496656
299 BUKIT BATOK STREET 22,BUKIT BATOK MRT STATION,0.5961639981336424
288G BUKIT BATOK STREET 25,BUKIT BATOK MRT STATION,1.2017919702942295
16 TELOK BLANGAH CRESCENT,TIONG BAHRU MRT STATION,1.0883031378005918
12 TAMAN HO SWEE,TIONG BAHRU MRT STATION,0.6678660961802785
12 TELOK BLANGAH CRESCENT,TIONG BAHRU MRT STATION,1.2985453622061371
146 JALAN BUKIT MERAH,TIONG BAHRU MRT STATION,1.0157454081774324
104 BUKIT PURMEI ROAD,HARBOURFRONT MRT STATION,0.8991723167857851
18 TAMAN HO SWEE,TIONG BAHRU MRT STATION,0.49588041543214795
112 BUKIT PURMEI ROAD,HARBOURFRONT MRT STATION,1.1231333078294594
4 EVERTON PARK,OUTRAM PARK MRT STATION,0.37137701953884267
127C KIM TIAN ROAD,TIONG BAHRU MRT STATION,0.6173614564114848
38 KIM PONG ROAD,TIONG BAHRU MRT STATION,0.4166087733434994
34 KIM CHENG STREET,TIONG BAHRU MRT STATION,0.5301451358250695
103 HENDERSON CRESCENT,REDHILL MRT STATION,0.516072934838937
52 LENGKOK BAHRU,REDHILL MRT STATION,0.3980740488853675
957 HOUGANG STREET 91,HOUGANG MRT STATION,1.5626753336948311
14A TELOK BLANGAH CRESCENT,TIONG BAHRU MRT STATION,1.1648010805156652
103A DEPOT ROAD,REDHILL MRT STATION,1.0572482015565572
118D JALAN MEMBINA,TIONG BAHRU MRT STATION,0.3912485212181078
126A KIM TIAN ROAD,TIONG BAHRU MRT STATION,0.4620918224818906
124A BUKIT MERAH VIEW,TIONG BAHRU MRT STATION,0.49120902689491985
73A REDHILL ROAD,REDHILL MRT STATION,0.18772231693858962
74A REDHILL ROAD,REDHILL MRT STATION,0.19287391011384178
76A REDHILL ROAD,REDHILL MRT STATION,0.10231545882452873
72 TELOK BLANGAH HEIGHTS,TELOK BLANGAH MRT STATION,0.5986761755580654
106 SPOTTISWOODE PARK ROAD,OUTRAM PARK MRT STATION,0.994961152065568
87 TELOK BLANGAH HEIGHTS,TELOK BLANGAH MRT STATION,0.7045525556448256
86 TELOK BLANGAH HEIGHTS,TELOK BLANGAH MRT STATION,0.6829825097051391
125 KIM TIAN ROAD,TIONG BAHRU MRT STATION,0.3097110870674189
75C REDHILL ROAD,REDHILL MRT STATION,0.0851427027394794
49 TELOK BLANGAH DRIVE,TELOK BLANGAH MRT STATION,0.21967462269764354
75 MARINE DRIVE,EUNOS MRT STATION,1.8742188102315434
19 CANTONMENT CLOSE,OUTRAM PARK MRT STATION,0.7126566094928448
120 KIM TIAN PLACE,TIONG BAHRU MRT STATION,0.37459521166934523
121 KIM TIAN PLACE,TIONG BAHRU MRT STATION,0.42032787078799316
63B LENGKOK BAHRU,REDHILL MRT STATION,0.17001144135630306
227 PENDING ROAD,PENDING LRT STATION,0.13204016516959846
205 PETIR ROAD,PENDING LRT STATION,0.4211510063290039
226 PENDING ROAD,PENDING LRT STATION,0.15836232803562347
409 SAUJANA ROAD,FAJAR LRT STATION,0.4346346414097355
472 SEGAR ROAD,SEGAR LRT STATION,0.33122388985183404
208 PETIR ROAD,PENDING LRT STATION,0.48229765537302116
609 BUKIT PANJANG RING ROAD,SENJA LRT STATION,0.03995019384169251
421 FAJAR ROAD,FAJAR LRT STATION,0.09576816776964546
436 FAJAR ROAD,FAJAR LRT STATION,0.2649469087856972
502 JELAPANG ROAD,JELAPANG LRT STATION,0.4154007952691505
415 SAUJANA ROAD,FAJAR LRT STATION,0.25573152348801276
171 GANGSA ROAD,PETIR LRT STATION,0.1357993594051475
185 JELEBU ROAD,BUKIT PANJANG MRT STATION,0.125385289298938
182 JELEBU ROAD,BUKIT PANJANG LRT STATION,0.21470527554637933
603 SENJA ROAD,SENJA LRT STATION,0.13344859133218856
452 FAJAR ROAD,FAJAR LRT STATION,0.17253219184085433
465 SEGAR ROAD,SEGAR LRT STATION,0.36046744788279234
201 PETIR ROAD,PENDING LRT STATION,0.6478733215323457
273 BANGKIT ROAD,BANGKIT LRT STATION,0.40501388325925014
515 JELAPANG ROAD,SEGAR LRT STATION,0.26394300097037515
627 SENJA ROAD,SENJA LRT STATION,0.4533463546529072
617 BUKIT PANJANG RING ROAD,JELAPANG LRT STATION,0.2249528786033732
133A CASHEW ROAD,PENDING LRT STATION,0.19115637352417422
155 GANGSA ROAD,PETIR LRT STATION,0.3258812453541346
503 JELAPANG ROAD,JELAPANG LRT STATION,0.3529658752003514
12 TOH YI DRIVE,BEAUTY WORLD MRT STATION,0.438684233077373
1 QUEEN'S ROAD,FARRER ROAD MRT STATION,0.06908099596168447
2 TOH YI DRIVE,BEAUTY WORLD MRT STATION,0.19618503941832166
635 VEERASAMY ROAD,JALAN BESAR MRT STATION,0.1569302167271494
637 VEERASAMY ROAD,JALAN BESAR MRT STATION,0.20686051334261366
661 BUFFALO ROAD,LITTLE INDIA MRT STATION,0.10928222310596124
233 BAIN STREET,BRAS BASAH MRT STATION,0.3607317695877531
8 TANJONG PAGAR PLAZA,TANJONG PAGAR MRT STATION,0.3223297190857536
16 TECK WHYE LANE,TECK WHYE LRT STATION,0.2344201636328015
252 CHOA CHU KANG AVENUE 2,SOUTH VIEW LRT STATION,0.25204087988837165
